datetime,dailyid,dayofweek,os,home_countryname,plmn,plmn_countryname,setting_currency,setting_language,setting_country,logtype_category,logtype_subcategory,accuracy,speed,estimated_speed_flag,course,estimated_course_flag,prefcode,citycode,mesh100mid,home_prefcode,home_citycode,workplace_prefcode,workplace_citycode,transportation_type,gender,longitude,latitude,previous_datetime,previous_interval_s,next_interval_s,distance_m,speed_calc_kmh,mesh1kmid,state
2018/10/02 3:59:00,ef1fd4baa1cfd202573184354108dfe4a821452f5a20fc281f83cdc924568b439aa96e702847bc21ff4ab6e2818d4248,2,Android,Japan,44051,Japan,,ja,,,,17.809,0.013,2,,,37,37201,5134309605,37,37201,37,37201,,f,134.08141,34.325123,2018/10/02 3:54:00,300,-300,3.930691731,0.04716830077,51343096,Stay
2018/10/02 3:29:00,ef1fd4baa1cfd202573184354108dfe4a821452f5a20fc281f83cdc924568b439aa96e702847bc21ff4ab6e2818d4248,2,Android,Japan,44051,Japan,,ja,,,,17.638,0,2,243.047,2,37,37201,5134309605,37,37201,37,37201,,f,134.081409,34.325126,2018/10/02 3:24:00,300,-600,0.1836611922,0.002203934306,51343096,Stay
2018/10/02 3:44:00,ef1fd4baa1cfd202573184354108dfe4a821452f5a20fc281f83cdc924568b439aa96e702847bc21ff4ab6e2818d4248,2,Android,Japan,44051,Japan,,ja,,,,15.008,0.013,2,90,2,37,37201,5134309605,37,37201,37,37201,,f,134.081439,34.325097,2018/10/02 3:39:00,300,-600,4.241225516,0.05089470619,51343096,Stay
2018/10/02 3:14:00,ef1fd4baa1cfd202573184354108dfe4a821452f5a20fc281f83cdc924568b439aa96e702847bc21ff4ab6e2818d4248,2,Android,Japan,44051,Japan,,ja,,,,13.586,0.026,2,240.461,2,37,37201,5134309605,37,37201,37,37201,,f,134.081415,34.325128,2018/10/02 3:04:00,600,-600,15.55160418,0.09330962507,51343096,Stay
2018/10/02 3:04:00,ef1fd4baa1cfd202573184354108dfe4a821452f5a20fc281f83cdc924568b439aa96e702847bc21ff4ab6e2818d4248,2,Android,Japan,44051,Japan,,ja,,,,21.44,0,2,86.762,2,37,37201,5134309604,37,37201,37,37201,,f,134.081246,34.325119,2018/10/02 2:54:00,600,-600,0,0,51343096,Stay
2018/10/02 3:24:00,ef1fd4baa1cfd202573184354108dfe4a821452f5a20fc281f83cdc924568b439aa96e702847bc21ff4ab6e2818d4248,2,Android,Japan,44051,Japan,,ja,,,,13.646,0,2,261.747,2,37,37201,5134309605,37,37201,37,37201,,f,134.081411,34.325126,2018/10/02 3:14:00,600,-300,0.4293985688,0.002576391413,51343096,Stay
2018/10/02 3:30:00,ef4de5f3a9b0bb463e62b09ef02fd8b821ab4c0527f513fbe81f0d0d0ef13d0bfd3a214ace480eded4e5759e1ba8067d,2,Android,Japan,,,,ja,,,,14.253,0,2,,,37,37201,5134305369,37,37201,37,37201,,m,134.049457,34.297491,2018/10/02 2:33:00,3420,-7200,0,0,51343053,Stay
2018/10/02 3:31:00,efd20b2d427910bce4bec72645788a16b09420d297f3e3d5cc2cfeda83c54f47bf6cccf764b1140f482b00db416e21fa,2,Android,Japan,44010,Japan,,ja,,,,31.633,0.003,2,17.203,2,37,37201,5134309551,37,37201,37,37201,,na,134.06489,34.32999,2018/10/02 3:24:00,420,-360,3.423307571,0.02934263632,51343095,Stay
2018/10/02 3:09:00,efd20b2d427910bce4bec72645788a16b09420d297f3e3d5cc2cfeda83c54f47bf6cccf764b1140f482b00db416e21fa,2,Android,Japan,44010,Japan,,ja,,,,19.922,0.039,2,,,37,37201,5134309561,37,37201,37,37201,,na,134.064899,34.330003,2018/10/02 3:05:00,240,-60,8.248769738,0.1237315461,51343095,Stay
2018/10/02 3:05:00,efd20b2d427910bce4bec72645788a16b09420d297f3e3d5cc2cfeda83c54f47bf6cccf764b1140f482b00db416e21fa,2,Android,Japan,44010,Japan,,ja,,,,14.688,0.01,2,285.716,2,37,37201,5134309551,37,37201,37,37201,,na,134.064984,34.329979,2018/10/02 3:00:00,300,-240,3.524007682,0.04228809219,51343095,Stay
2018/10/02 3:39:00,efd20b2d427910bce4bec72645788a16b09420d297f3e3d5cc2cfeda83c54f47bf6cccf764b1140f482b00db416e21fa,2,Android,Japan,44010,Japan,,ja,,,,19.989,0.017,2,,,37,37201,5134309551,37,37201,37,37201,,na,134.064898,34.329995,2018/10/02 3:37:00,120,-180,2.114701497,0.0634410449,51343095,Stay
2018/10/02 3:37:00,efd20b2d427910bce4bec72645788a16b09420d297f3e3d5cc2cfeda83c54f47bf6cccf764b1140f482b00db416e21fa,2,Android,Japan,44010,Japan,,ja,,,,31.555,0.007,2,176.543,2,37,37201,5134309561,37,37201,37,37201,,na,134.064897,34.330014,2018/10/02 3:31:00,360,-120,2.745000535,0.02745000535,51343095,Stay
2018/10/02 3:10:00,efd20b2d427910bce4bec72645788a16b09420d297f3e3d5cc2cfeda83c54f47bf6cccf764b1140f482b00db416e21fa,2,Android,Japan,44010,Japan,,ja,,,,15.922,0,2,119.56,2,37,37201,5134309561,37,37201,37,37201,,na,134.064899,34.330003,2018/10/02 3:09:00,60,-540,0,0,51343095,Stay
2018/10/02 3:24:00,efd20b2d427910bce4bec72645788a16b09420d297f3e3d5cc2cfeda83c54f47bf6cccf764b1140f482b00db416e21fa,2,Android,Japan,44010,Japan,,ja,,,,22.416,0.848,2,324.403,2,37,37201,5134309551,37,37201,37,37201,,na,134.064926,34.329998,2018/10/02 3:19:00,300,-420,1.328129329,0.01593755194,51343095,Stay
2018/10/02 3:42:00,efd20b2d427910bce4bec72645788a16b09420d297f3e3d5cc2cfeda83c54f47bf6cccf764b1140f482b00db416e21fa,2,Android,Japan,44010,Japan,,ja,,,,15.989,0,2,94.942,2,37,37201,5134309551,37,37201,37,37201,,na,134.064898,34.329995,2018/10/02 3:39:00,180,-300,0,0,51343095,Stay
2018/10/02 3:00:00,efd20b2d427910bce4bec72645788a16b09420d297f3e3d5cc2cfeda83c54f47bf6cccf764b1140f482b00db416e21fa,2,Android,Japan,44010,Japan,,ja,,,,14.47,0.022,2,110.743,2,37,37201,5134309551,37,37201,37,37201,,na,134.064949,34.329992,2018/10/02 2:54:00,360,-300,7.458597615,0.07458597615,51343095,Stay
2018/10/02 3:54:00,efd20b2d427910bce4bec72645788a16b09420d297f3e3d5cc2cfeda83c54f47bf6cccf764b1140f482b00db416e21fa,2,Android,Japan,44010,Japan,,ja,,,,50,0.003,2,104.207,2,37,37201,5134309551,37,37201,37,37201,,na,134.064947,34.329993,2018/10/02 3:47:00,420,-180,1.44741242,0.01240639217,51343095,Stay
2018/10/02 3:57:00,efd20b2d427910bce4bec72645788a16b09420d297f3e3d5cc2cfeda83c54f47bf6cccf764b1140f482b00db416e21fa,2,Android,Japan,44010,Japan,,ja,,,,18,0.152,2,285.927,2,37,37201,5134309552,37,37201,37,37201,,na,134.065228,34.329922,2018/10/02 3:54:00,180,-180,26.98367905,0.5396735809,51343095,Stay
2018/10/02 3:19:00,efd20b2d427910bce4bec72645788a16b09420d297f3e3d5cc2cfeda83c54f47bf6cccf764b1140f482b00db416e21fa,2,Android,Japan,44010,Japan,,ja,,,,23.011,0.002,2,77.213,2,37,37201,5134309551,37,37201,37,37201,,na,134.064912,34.329995,2018/10/02 3:10:00,540,-300,1.488726288,0.009924841919,51343095,Stay
2018/10/02 3:47:00,efd20b2d427910bce4bec72645788a16b09420d297f3e3d5cc2cfeda83c54f47bf6cccf764b1140f482b00db416e21fa,2,Android,Japan,44010,Japan,,ja,,,,14.777,0.019,2,283.803,2,37,37201,5134309551,37,37201,37,37201,,na,134.064962,34.329989,2018/10/02 3:42:00,300,-420,5.914566605,0.07097479926,51343095,Stay
2018/10/02 3:35:00,eff055c2ddff6fc3eac44e074e918e774764e7704cb248e8235c3e3dd5ccf668286645ba72e4ef336135a31179a84e4c,2,Android,Japan,44010,Japan,,ja,,,,13.98,0,2,,,37,37201,5134306672,37,37201,37,37201,,f,134.078705,34.306201,2018/10/02 3:25:00,600,-720,0,0,51343066,Stay
2018/10/02 3:15:00,eff055c2ddff6fc3eac44e074e918e774764e7704cb248e8235c3e3dd5ccf668286645ba72e4ef336135a31179a84e4c,2,Android,Japan,44010,Japan,,ja,,,,13.98,0,2,,,37,37201,5134306672,37,37201,37,37201,,f,134.078705,34.306201,2018/10/02 3:05:00,600,-600,0,0,51343066,Stay
2018/10/02 3:47:00,eff055c2ddff6fc3eac44e074e918e774764e7704cb248e8235c3e3dd5ccf668286645ba72e4ef336135a31179a84e4c,2,Android,Japan,44010,Japan,,ja,,,,13.98,0,2,,,37,37201,5134306672,37,37201,37,37201,,f,134.078705,34.306201,2018/10/02 3:35:00,720,-660,0,0,51343066,Stay
2018/10/02 3:05:00,eff055c2ddff6fc3eac44e074e918e774764e7704cb248e8235c3e3dd5ccf668286645ba72e4ef336135a31179a84e4c,2,Android,Japan,44010,Japan,,ja,,,,13.98,0,2,,,37,37201,5134306672,37,37201,37,37201,,f,134.078705,34.306201,2018/10/02 2:55:00,600,-600,0,0,51343066,Stay
2018/10/02 3:58:00,eff055c2ddff6fc3eac44e074e918e774764e7704cb248e8235c3e3dd5ccf668286645ba72e4ef336135a31179a84e4c,2,Android,Japan,44010,Japan,,ja,,,,13.98,0,2,,,37,37201,5134306672,37,37201,37,37201,,f,134.078705,34.306201,2018/10/02 3:47:00,660,-660,0,0,51343066,Stay
2018/10/02 3:25:00,eff055c2ddff6fc3eac44e074e918e774764e7704cb248e8235c3e3dd5ccf668286645ba72e4ef336135a31179a84e4c,2,Android,Japan,44010,Japan,,ja,,,,13.98,0,2,,,37,37201,5134306672,37,37201,37,37201,,f,134.078705,34.306201,2018/10/02 3:15:00,600,-600,0,0,51343066,Stay
2018/10/02 3:16:00,f0045ab4b8b15f0a3899d1671121276c926a72883009372110ce74eccad680c1f194a138a4ec4ac7583d58f851dcc590,2,Android,Japan,44020,Japan,,ja,,,,13.824,0,2,97.037,2,37,37201,5134401552,37,37201,37,37201,,na,134.065701,34.345851,2018/10/02 3:06:00,600,-600,0.1441979302,0.0008651875812,51344015,Stay
2018/10/02 3:29:00,f0045ab4b8b15f0a3899d1671121276c926a72883009372110ce74eccad680c1f194a138a4ec4ac7583d58f851dcc590,2,Android,Japan,44020,Japan,,ja,,,,17.805,0.021,2,265.185,2,37,37201,5134401552,37,37201,37,37201,,na,134.065708,34.345853,2018/10/02 3:28:00,60,-600,1.297781376,0.07786688257,51344015,Stay
2018/10/02 3:49:00,f0045ab4b8b15f0a3899d1671121276c926a72883009372110ce74eccad680c1f194a138a4ec4ac7583d58f851dcc590,2,Android,Japan,44020,Japan,,ja,,,,14.828,0.004,2,316.983,2,37,37201,5134401552,37,37201,37,37201,,na,134.065718,34.345836,2018/10/02 3:39:00,600,-600,2.428203135,0.01456921881,51344015,Stay
2018/10/02 3:06:00,f0045ab4b8b15f0a3899d1671121276c926a72883009372110ce74eccad680c1f194a138a4ec4ac7583d58f851dcc590,2,Android,Japan,44020,Japan,,ja,,,,13.797,0,2,24.443,2,37,37201,5134401552,37,37201,37,37201,,na,134.0657,34.34585,2018/10/02 2:55:00,660,-600,0.5767917154,0.00314613663,51344015,Stay
2018/10/02 3:39:00,f0045ab4b8b15f0a3899d1671121276c926a72883009372110ce74eccad680c1f194a138a4ec4ac7583d58f851dcc590,2,Android,Japan,44020,Japan,,ja,,,,13.742,0.001,2,131.496,2,37,37201,5134401552,37,37201,37,37201,,na,134.0657,34.345852,2018/10/02 3:29:00,600,-600,0.7428328438,0.004456997063,51344015,Stay
2018/10/02 3:26:00,f0045ab4b8b15f0a3899d1671121276c926a72883009372110ce74eccad680c1f194a138a4ec4ac7583d58f851dcc590,2,Android,Japan,44020,Japan,,ja,,,,13.691,0,2,112.764,2,37,37201,5134401552,37,37201,37,37201,,na,134.065702,34.345851,2018/10/02 3:16:00,600,-120,0.09180790706,0.0005508474424,51344015,Stay
2018/10/02 3:59:00,f0045ab4b8b15f0a3899d1671121276c926a72883009372110ce74eccad680c1f194a138a4ec4ac7583d58f851dcc590,2,Android,Japan,44020,Japan,,ja,,,,13.686,0.002,2,143.923,2,37,37201,5134401552,37,37201,37,37201,,na,134.065707,34.345848,2018/10/02 3:49:00,600,-600,1.67342118,0.01004052708,51344015,Stay
2018/10/02 3:28:00,f0045ab4b8b15f0a3899d1671121276c926a72883009372110ce74eccad680c1f194a138a4ec4ac7583d58f851dcc590,2,Android,Japan,44020,Japan,,ja,,,,17.743,0.013,2,312.815,2,37,37201,5134401552,37,37201,37,37201,,na,134.065717,34.345844,2018/10/02 3:26:00,120,-60,1.581868859,0.04745606577,51344015,Stay
2018/10/02 3:46:00,f004c6977f6c063c6ed79f9711581773591d387a36e61c53b74cbbd788a43c415aba11b9af1deaae88d8c7c0cdaf607f,2,Android,Japan,44020,Japan,,ja,,,,16,0,2,,,37,37201,5134208191,37,37201,37,37201,,m,134.014143,34.241582,2018/10/02 3:15:00,1860,-300,0,0,51342081,Stay
2018/10/02 3:51:00,f004c6977f6c063c6ed79f9711581773591d387a36e61c53b74cbbd788a43c415aba11b9af1deaae88d8c7c0cdaf607f,2,Android,Japan,44020,Japan,,ja,,,,26.16,0,2,,,37,37201,5134208191,37,37201,37,37201,,m,134.014143,34.241582,2018/10/02 3:46:00,300,-600,0,0,51342081,Stay
2018/10/02 3:15:00,f004c6977f6c063c6ed79f9711581773591d387a36e61c53b74cbbd788a43c415aba11b9af1deaae88d8c7c0cdaf607f,2,Android,Japan,44020,Japan,,ja,,,,16.9,0.005,2,,,37,37201,5134208191,37,37201,37,37201,,m,134.014143,34.241582,2018/10/02 3:04:00,660,-1860,0,0,51342081,Stay
2018/10/02 3:04:00,f004c6977f6c063c6ed79f9711581773591d387a36e61c53b74cbbd788a43c415aba11b9af1deaae88d8c7c0cdaf607f,2,Android,Japan,44020,Japan,,ja,,,,16,0.003,2,,,37,37201,5134208191,37,37201,37,37201,,m,134.014143,34.241582,2018/10/02 2:49:00,900,-660,2.202501707,0.00881000683,51342081,Stay
2018/10/02 3:38:00,f06da525e8676ac23f653edbb622ee25d21051863cb79746f6f65cd1b174cb18fc94fb00bc2d104f02a23c3a9980279b,2,Android,Japan,44010,Japan,,ja,,,,66.32,0.02,2,322.849,2,37,37201,5134402310,37,37201,37,37202,,na,134.038597,34.351211,2018/10/02 3:33:00,300,-300,6.277710237,0.07533252285,51344023,Stay
2018/10/02 3:13:00,f06da525e8676ac23f653edbb622ee25d21051863cb79746f6f65cd1b174cb18fc94fb00bc2d104f02a23c3a9980279b,2,Android,Japan,44010,Japan,,ja,,,,61.022,8.728,2,164.183,2,37,37201,5134402310,37,37201,37,37202,,na,134.038551,34.351356,2018/10/02 3:07:00,360,-300,9.911680682,0.09911680682,51344023,Stay
2018/10/02 3:02:00,f06da525e8676ac23f653edbb622ee25d21051863cb79746f6f65cd1b174cb18fc94fb00bc2d104f02a23c3a9980279b,2,Android,Japan,44010,Japan,,ja,,,,60.46,0.025,2,154.569,2,37,37201,5134402310,37,37201,37,37202,,na,134.038548,34.351287,2018/10/02 2:57:00,300,-300,7.563538096,0.09076245715,51344023,Stay
2018/10/02 3:23:00,f06da525e8676ac23f653edbb622ee25d21051863cb79746f6f65cd1b174cb18fc94fb00bc2d104f02a23c3a9980279b,2,Android,Japan,44010,Japan,,ja,,,,59.941,0.017,2,156.446,2,37,37201,5134402310,37,37201,37,37202,,na,134.038544,34.351295,2018/10/02 3:18:00,300,-300,5.362311291,0.06434773549,51344023,Stay
2018/10/02 3:28:00,f06da525e8676ac23f653edbb622ee25d21051863cb79746f6f65cd1b174cb18fc94fb00bc2d104f02a23c3a9980279b,2,Android,Japan,44010,Japan,,ja,,,,61.022,0.006,2,154.569,2,37,37201,5134402310,37,37201,37,37202,,na,134.038551,34.351279,2018/10/02 3:23:00,300,-300,1.891619967,0.02269943961,51344023,Stay
2018/10/02 3:33:00,f06da525e8676ac23f653edbb622ee25d21051863cb79746f6f65cd1b174cb18fc94fb00bc2d104f02a23c3a9980279b,2,Android,Japan,44010,Japan,,ja,,,,62.438,0.007,2,142.849,2,37,37201,5134402310,37,37201,37,37202,,na,134.038561,34.351259,2018/10/02 3:28:00,300,-300,2.405930277,0.02887116332,51344023,Stay
2018/10/02 3:07:00,f06da525e8676ac23f653edbb622ee25d21051863cb79746f6f65cd1b174cb18fc94fb00bc2d104f02a23c3a9980279b,2,Android,Japan,44010,Japan,,ja,,,,61.847,0.008,2,342.581,2,37,37201,5134402310,37,37201,37,37202,,na,134.038557,34.351267,2018/10/02 3:02:00,300,-360,2.372419845,0.02846903813,51344023,Stay
2018/10/02 3:18:00,f06da525e8676ac23f653edbb622ee25d21051863cb79746f6f65cd1b174cb18fc94fb00bc2d104f02a23c3a9980279b,2,Android,Japan,44010,Japan,,ja,,,,63.065,0.011,2,335.64,2,37,37201,5134402310,37,37201,37,37202,,na,134.038565,34.35125,2018/10/02 3:13:00,300,-300,11.85654466,0.142278536,51344023,Stay
2018/10/02 3:48:00,f06da525e8676ac23f653edbb622ee25d21051863cb79746f6f65cd1b174cb18fc94fb00bc2d104f02a23c3a9980279b,2,Android,Japan,44010,Japan,,ja,,,,62.438,0,2,,,37,37201,5134402310,37,37201,37,37202,,na,134.038561,34.351259,2018/10/02 3:43:00,300,-360,0,0,51344023,Stay
2018/10/02 3:59:00,f06da525e8676ac23f653edbb622ee25d21051863cb79746f6f65cd1b174cb18fc94fb00bc2d104f02a23c3a9980279b,2,Android,Japan,44010,Japan,,ja,,,,62.437,9.234,2,164.774,2,37,37201,5134402310,37,37201,37,37202,,na,134.038561,34.35134,2018/10/02 3:54:00,300,-360,9.006803195,0.1080816383,51344023,Stay
2018/10/02 3:54:00,f06da525e8676ac23f653edbb622ee25d21051863cb79746f6f65cd1b174cb18fc94fb00bc2d104f02a23c3a9980279b,2,Android,Japan,44010,Japan,,ja,,,,62.438,0,2,344.774,2,37,37201,5134402310,37,37201,37,37202,,na,134.038561,34.351259,2018/10/02 3:48:00,360,-300,0,0,51344023,Stay
2018/10/02 3:43:00,f06da525e8676ac23f653edbb622ee25d21051863cb79746f6f65cd1b174cb18fc94fb00bc2d104f02a23c3a9980279b,2,Android,Japan,44010,Japan,,ja,,,,62.437,0.02,2,,,37,37201,5134402310,37,37201,37,37202,,na,134.038561,34.351259,2018/10/02 3:38:00,300,-300,6.277710237,0.07533252285,51344023,Stay
2018/10/02 3:05:00,f06e904c755a4e9637ada75bb102ab5e20941c4d4cfdf93a56b00199af09ec979f2f1e2315311d1814c6aa1b0c0f0462,2,Android,Japan,44010,Japan,,ja,,,,19.367,0.068,2,203,2,37,37201,5134307545,37,37201,37,37202,,m,134.068893,34.312423,2018/10/02 3:03:00,120,-660,2.254042329,0.06762126987,51343075,Stay
2018/10/02 3:03:00,f06e904c755a4e9637ada75bb102ab5e20941c4d4cfdf93a56b00199af09ec979f2f1e2315311d1814c6aa1b0c0f0462,2,Android,Japan,44010,Japan,,ja,,,,13.377,0,2,349.337,2,37,37201,5134307545,37,37201,37,37202,,m,134.068897,34.312403,2018/10/02 2:58:00,300,-120,0.2406092608,0.00288731113,51343075,Stay
2018/10/02 3:52:00,f06e904c755a4e9637ada75bb102ab5e20941c4d4cfdf93a56b00199af09ec979f2f1e2315311d1814c6aa1b0c0f0462,2,Android,Japan,44010,Japan,,ja,,,,15.462,0,2,147.361,2,37,37201,5134307545,37,37201,37,37202,,m,134.068879,34.312403,2018/10/02 3:47:00,300,-660,0.1836890351,0.002204268422,51343075,Stay
2018/10/02 3:31:00,f06e904c755a4e9637ada75bb102ab5e20941c4d4cfdf93a56b00199af09ec979f2f1e2315311d1814c6aa1b0c0f0462,2,Android,Japan,44010,Japan,,ja,,,,19.718,0.029,2,147.674,2,37,37201,5134307545,37,37201,37,37202,,m,134.068871,34.312392,2018/10/02 3:27:00,240,-60,7.628138697,0.1144220805,51343075,Stay
2018/10/02 3:37:00,f06e904c755a4e9637ada75bb102ab5e20941c4d4cfdf93a56b00199af09ec979f2f1e2315311d1814c6aa1b0c0f0462,2,Android,Japan,44010,Japan,,ja,,,,15.718,0.024,2,264.184,2,37,37201,5134307545,37,37201,37,37202,,m,134.068871,34.312392,2018/10/02 3:32:00,300,-300,7.628138697,0.09153766437,51343075,Stay
2018/10/02 3:32:00,f06e904c755a4e9637ada75bb102ab5e20941c4d4cfdf93a56b00199af09ec979f2f1e2315311d1814c6aa1b0c0f0462,2,Android,Japan,44010,Japan,,ja,,,,17.674,0.127,2,327.674,2,37,37201,5134307545,37,37201,37,37202,,m,134.068909,34.312331,2018/10/02 3:31:00,60,-300,7.628138697,0.4576883218,51343075,Stay
2018/10/02 3:27:00,f06e904c755a4e9637ada75bb102ab5e20941c4d4cfdf93a56b00199af09ec979f2f1e2315311d1814c6aa1b0c0f0462,2,Android,Japan,44010,Japan,,ja,,,,17.674,0,2,327.674,2,37,37201,5134307545,37,37201,37,37202,,m,134.068909,34.312331,2018/10/02 3:26:00,60,-240,7.450071778,0.4470043067,51343075,Stay
2018/10/02 3:47:00,f06e904c755a4e9637ada75bb102ab5e20941c4d4cfdf93a56b00199af09ec979f2f1e2315311d1814c6aa1b0c0f0462,2,Android,Japan,44010,Japan,,ja,,,,15.33,0.006,2,86.091,2,37,37201,5134307545,37,37201,37,37202,,m,134.068877,34.312403,2018/10/02 3:42:00,300,-300,2.05385049,0.02464620588,51343075,Stay
2018/10/02 3:42:00,f06e904c755a4e9637ada75bb102ab5e20941c4d4cfdf93a56b00199af09ec979f2f1e2315311d1814c6aa1b0c0f0462,2,Android,Japan,44010,Japan,,ja,,,,17.646,0.003,2,55.72,2,37,37201,5134307545,37,37201,37,37202,,m,134.06886,34.312391,2018/10/02 3:37:00,300,-300,1.016390612,0.01219668735,51343075,Stay
2018/10/02 3:26:00,f06e904c755a4e9637ada75bb102ab5e20941c4d4cfdf93a56b00199af09ec979f2f1e2315311d1814c6aa1b0c0f0462,2,Android,Japan,44010,Japan,,ja,,,,21.673,7.879,2,157.847,2,37,37201,5134307545,37,37201,37,37202,,m,134.068909,34.312398,2018/10/02 3:21:00,300,-60,3.144389448,0.03773267337,51343075,Stay
2018/10/02 3:21:00,f06e904c755a4e9637ada75bb102ab5e20941c4d4cfdf93a56b00199af09ec979f2f1e2315311d1814c6aa1b0c0f0462,2,Android,Japan,44010,Japan,,ja,,,,16.4,0,2,203.941,2,37,37201,5134307545,37,37201,37,37202,,m,134.068893,34.312423,2018/10/02 3:16:00,300,-300,0,0,51343075,Stay
2018/10/02 3:16:00,f06e904c755a4e9637ada75bb102ab5e20941c4d4cfdf93a56b00199af09ec979f2f1e2315311d1814c6aa1b0c0f0462,2,Android,Japan,44010,Japan,,ja,,,,16.1,0.004,2,,,37,37201,5134307545,37,37201,37,37202,,m,134.068893,34.312423,2018/10/02 3:05:00,660,-300,0,0,51343075,Stay
2018/10/02 3:23:00,f090e076ff1788e428f8ba311bbaee250918951adf9d7e70e7a294deef70764c9721e5eee679b6ec43bcdf3aaf0ef418,2,Android,Japan,44010,Japan,,ja,,,,13.441,0,2,224.952,2,37,37201,5134400526,37,37201,37,37387,,f,134.070728,34.335043,2018/10/02 3:18:00,300,-300,0,0,51344005,Stay
2018/10/02 3:03:00,f090e076ff1788e428f8ba311bbaee250918951adf9d7e70e7a294deef70764c9721e5eee679b6ec43bcdf3aaf0ef418,2,Android,Japan,44010,Japan,,ja,,,,13.498,0,2,106.189,2,37,37201,5134400526,37,37201,37,37387,,f,134.070728,34.335043,2018/10/02 2:58:00,300,-300,0.09181974181,0.001101836902,51344005,Stay
2018/10/02 3:44:00,f090e076ff1788e428f8ba311bbaee250918951adf9d7e70e7a294deef70764c9721e5eee679b6ec43bcdf3aaf0ef418,2,Android,Japan,44010,Japan,,ja,,,,13.495,0,2,152.241,2,37,37201,5134400526,37,37201,37,37387,,f,134.070729,34.335043,2018/10/02 3:39:00,300,-300,0.09181974181,0.001101836902,51344005,Stay
2018/10/02 3:39:00,f090e076ff1788e428f8ba311bbaee250918951adf9d7e70e7a294deef70764c9721e5eee679b6ec43bcdf3aaf0ef418,2,Android,Japan,44010,Japan,,ja,,,,13.467,0,2,65.772,2,37,37201,5134400526,37,37201,37,37387,,f,134.070728,34.335043,2018/10/02 3:34:00,300,-300,0,0,51344005,Stay
2018/10/02 3:28:00,f090e076ff1788e428f8ba311bbaee250918951adf9d7e70e7a294deef70764c9721e5eee679b6ec43bcdf3aaf0ef418,2,Android,Japan,44010,Japan,,ja,,,,13.419,0.002,2,43.625,2,37,37201,5134400526,37,37201,37,37387,,f,134.070722,34.335037,2018/10/02 3:23:00,300,-360,0.8652327908,0.01038279349,51344005,Stay
2018/10/02 3:54:00,f090e076ff1788e428f8ba311bbaee250918951adf9d7e70e7a294deef70764c9721e5eee679b6ec43bcdf3aaf0ef418,2,Android,Japan,44010,Japan,,ja,,,,13.441,0,2,50.71,2,37,37201,5134400526,37,37201,37,37387,,f,134.070728,34.335043,2018/10/02 3:49:00,300,-300,0.09181974181,0.001101836902,51344005,Stay
2018/10/02 3:49:00,f090e076ff1788e428f8ba311bbaee250918951adf9d7e70e7a294deef70764c9721e5eee679b6ec43bcdf3aaf0ef418,2,Android,Japan,44010,Japan,,ja,,,,13.462,0,2,283.706,2,37,37201,5134400526,37,37201,37,37387,,f,134.070729,34.335043,2018/10/02 3:44:00,300,-300,0,0,51344005,Stay
2018/10/02 3:18:00,f090e076ff1788e428f8ba311bbaee250918951adf9d7e70e7a294deef70764c9721e5eee679b6ec43bcdf3aaf0ef418,2,Android,Japan,44010,Japan,,ja,,,,13.443,0,2,,,37,37201,5134400526,37,37201,37,37387,,f,134.070728,34.335043,2018/10/02 3:13:00,300,-300,0,0,51344005,Stay
2018/10/02 3:59:00,f090e076ff1788e428f8ba311bbaee250918951adf9d7e70e7a294deef70764c9721e5eee679b6ec43bcdf3aaf0ef418,2,Android,Japan,44010,Japan,,ja,,,,13.491,0,2,90,2,37,37201,5134400526,37,37201,37,37387,,f,134.070728,34.335043,2018/10/02 3:54:00,300,-300,0,0,51344005,Stay
2018/10/02 3:08:00,f090e076ff1788e428f8ba311bbaee250918951adf9d7e70e7a294deef70764c9721e5eee679b6ec43bcdf3aaf0ef418,2,Android,Japan,44010,Japan,,ja,,,,13.517,0,2,294.227,2,37,37201,5134400526,37,37201,37,37387,,f,134.070729,34.335043,2018/10/02 3:03:00,300,-300,0.09181974181,0.001101836902,51344005,Stay
2018/10/02 3:34:00,f090e076ff1788e428f8ba311bbaee250918951adf9d7e70e7a294deef70764c9721e5eee679b6ec43bcdf3aaf0ef418,2,Android,Japan,44010,Japan,,ja,,,,13.447,0.002,2,106.699,2,37,37201,5134400526,37,37201,37,37387,,f,134.070728,34.335043,2018/10/02 3:28:00,360,-300,0.8652327908,0.008652327908,51344005,Stay
2018/10/02 3:13:00,f090e076ff1788e428f8ba311bbaee250918951adf9d7e70e7a294deef70764c9721e5eee679b6ec43bcdf3aaf0ef418,2,Android,Japan,44010,Japan,,ja,,,,13.496,0,2,230.71,2,37,37201,5134400526,37,37201,37,37387,,f,134.070728,34.335043,2018/10/02 3:08:00,300,-300,0.09181974181,0.001101836902,51344005,Stay
2018/10/02 3:42:00,f0e3850c57d4032dfc54b60b6819d9229655f9ebeab1f4091e3e770e2f77f25de6538bc81164e19987ff2bfdb5bc0ce2,2,Android,Japan,44010,Japan,,ja,,,,13.06,0,2,,,37,37201,5134401526,37,37201,38,38201,,m,134.070042,34.343401,2018/10/02 3:37:00,300,-660,0.2405963162,0.002887155794,51344015,Stay
